 # photon  number, run number, t, angle_xz, angle_yx, chi_e, chi_gamma, photon energy, recoil ratio
       45    2  0.48526E+00 -0.25456E+01  0.31416E+01  0.34892E+00  0.10554E-02  0.48932E+06  0.99698E+00
       46    2  0.52940E+00 -0.24685E+01  0.31416E+01  0.34932E+00  0.34096E-01  0.16146E+08  0.90239E+00
       47    2  0.69589E+00 -0.21980E+01  0.31416E+01  0.28222E+00  0.11881E-01  0.70564E+07  0.95790E+00
       48    2  0.86979E+00 -0.20075E+01  0.31416E+01  0.19563E+00  0.25883E-01  0.23690E+08  0.86770E+00
       49    2  0.16993E+01 -0.21815E+01  0.31416E+01  0.22409E+00  0.95313E-01  0.59764E+08  0.57466E+00
       50    2  0.20246E+01  0.27489E+01  0.00000E+00  0.13632E+00  0.30826E-02  0.14933E+07  0.97739E+00
       51    2  0.21144E+01  0.24213E+01  0.00000E+00  0.11406E+00  0.31864E-03  0.19804E+06  0.99721E+00
       52    2  0.30643E+01  0.30817E+01  0.00000E+00  0.13992E+00  0.45233E-02  0.20034E+07  0.96767E+00
       53    2  0.32055E+01 -0.25272E+01  0.31416E+01  0.13318E+00  0.17801E-02  0.88146E+06  0.98663E+00
       54    2  0.40799E+01 -0.16744E+01  0.31416E+01  0.44281E-01  0.18909E-02  0.45756E+07  0.95730E+00
       55    2  0.46105E+01 -0.28713E+01  0.31416E+01  0.12560E+00  0.41393E-02  0.18995E+07  0.96704E+00
       56    2  0.57526E+01  0.25061E+01  0.00000E+00  0.10271E+00  0.11125E-02  0.65694E+06  0.98917E+00
       57    2  0.70827E+01 -0.19511E+01  0.31416E+01  0.78229E-01  0.11725E-02  0.11835E+07  0.98501E+00
       58    2  0.72384E+01 -0.23285E+01  0.31416E+01  0.98815E-01  0.26162E-02  0.16735E+07  0.97352E+00
       59    2  0.73605E+01 -0.28435E+01  0.31416E+01  0.10431E+00  0.35800E-03  0.18219E+06  0.99657E+00
       60    2  0.73721E+01 -0.29016E+01  0.31416E+01  0.10408E+00  0.53212E-04  0.26835E+05  0.99949E+00
       61    2  0.80879E+01  0.18802E+01  0.00000E+00  0.13552E-01  0.64867E-04  0.37948E+06  0.99521E+00
       62    2  0.91274E+01 -0.18267E+01  0.31416E+01  0.38257E-01  0.90384E-03  0.19406E+07  0.97637E+00
       63    2  0.98343E+01 -0.22093E+01  0.31416E+01  0.73706E-01  0.17483E-04  0.14936E+05  0.99976E+00
       64    2  0.98980E+01 -0.23895E+01  0.31416E+01  0.80519E-01  0.26372E-03  0.19019E+06  0.99672E+00
       65    2  0.99169E+01 -0.24519E+01  0.31416E+01  0.81933E-01  0.12552E-02  0.86605E+06  0.98468E+00
       66    2  0.10066E+02 -0.30827E+01  0.31416E+01  0.85725E-01  0.35114E-03  0.20214E+06  0.99590E+00
       67    2  0.10246E+02  0.24645E+01  0.00000E+00  0.69644E-01  0.37878E-03  0.30017E+06  0.99456E+00
       68    2  0.10262E+02  0.24188E+01  0.00000E+00  0.67143E-01  0.17915E-02  0.14892E+07  0.97332E+00
       69    2  0.11097E+02  0.24776E+01  0.00000E+00  0.65077E-01  0.18591E-02  0.15193E+07  0.97143E+00
       70    2  0.11500E+02 -0.22477E+01  0.31416E+01  0.59643E-01  0.33028E-04  0.31446E+05  0.99945E+00
       71    2  0.12433E+02 -0.22514E+01  0.31416E+01  0.57017E-01  0.45679E-03  0.45387E+06  0.99199E+00
       72    2  0.14997E+02 -0.27754E+01  0.31416E+01  0.52348E-01  0.62051E-05  0.56131E+04  0.99988E+00
       73    2  0.15150E+02  0.30107E+01  0.00000E+00  0.49465E-01  0.22551E-02  0.20960E+07  0.95441E+00
       74    2  0.15229E+02  0.27731E+01  0.00000E+00  0.41820E-01  0.72501E-05  0.78377E+04  0.99983E+00
       75    2  0.16065E+02  0.29977E+01  0.00000E+00  0.42914E-01  0.41816E-03  0.42789E+06  0.99026E+00
       76    2  0.17474E+02  0.30064E+01  0.00000E+00  0.33891E-01  0.12016E-02  0.15409E+07  0.96454E+00
       77    2  0.17480E+02  0.29902E+01  0.00000E+00  0.32357E-01  0.35124E-03  0.45556E+06  0.98914E+00
       78    2  0.17726E+02  0.25703E+01  0.00000E+00  0.13373E-01  0.17880E-04  0.59944E+05  0.99866E+00
       79    2  0.18653E+02 -0.24917E+01  0.31416E+01  0.21827E-01  0.59827E-04  0.12581E+06  0.99726E+00
       80    2  0.19299E+02 -0.25078E+01  0.31416E+01  0.20971E-01  0.28007E-04  0.60801E+05  0.99866E+00
       81    2  0.20339E+02  0.29314E+01  0.00000E+00  0.17483E-01  0.13195E-03  0.31326E+06  0.99245E+00
       82    2  0.21818E+02  0.31366E+01  0.00000E+00  0.15289E-01  0.17579E-04  0.46846E+05  0.99885E+00
       83    2  0.22692E+02 -0.29518E+01  0.31416E+01  0.14726E-01  0.21167E-04  0.59025E+05  0.99856E+00
       84    2  0.27046E+02 -0.28618E+01  0.31416E+01  0.42170E-02  0.26080E-04  0.25631E+06  0.99382E+00
       85    3  0.47127E+00 -0.25810E+01  0.31416E+01  0.36020E+00  0.72621E-04  0.33468E+05  0.99980E+00
       86    3  0.63484E+00 -0.23208E+01  0.31416E+01  0.34575E+00  0.19933E-03  0.10509E+06  0.99942E+00
       87    3  0.74139E+00 -0.21894E+01  0.31416E+01  0.30338E+00  0.27528E-01  0.17595E+08  0.90926E+00
       88    3  0.75717E+00 -0.21711E+01  0.31416E+01  0.26866E+00  0.17776E-02  0.11778E+07  0.99338E+00
       89    3  0.19380E+01 -0.26963E+01  0.31416E+01  0.31413E+00  0.13674E-01  0.63316E+07  0.95647E+00
       90    3  0.21189E+01 -0.30465E+01  0.31416E+01  0.21573E+00  0.49017E-02  0.30137E+07  0.97728E+00
       91    3  0.22543E+01  0.30643E+01  0.00000E+00  0.10428E+00  0.33620E-04  0.41759E+05  0.99968E+00
       92    3  0.28005E+01 -0.26923E+01  0.31416E+01  0.28842E+00  0.45661E-01  0.21538E+08  0.84168E+00
       93    3  0.29356E+01 -0.23808E+01  0.31416E+01  0.24710E+00  0.67582E-03  0.34522E+06  0.99726E+00
       94    3  0.33471E+01 -0.18709E+01  0.31416E+01  0.11683E+00  0.78487E-03  0.11255E+07  0.99328E+00
       95    3  0.41083E+01 -0.21028E+01  0.31416E+01  0.20723E+00  0.50111E-02  0.34588E+07  0.97582E+00
       96    3  0.45883E+01 -0.31166E+01  0.31416E+01  0.15963E+00  0.15704E-01  0.10350E+08  0.90162E+00
       97    3  0.52379E+01 -0.27439E+01  0.31416E+01  0.19119E+00  0.22041E-03  0.11378E+06  0.99885E+00
       98    3  0.52977E+01 -0.25890E+01  0.31416E+01  0.19917E+00  0.73910E-04  0.37981E+05  0.99963E+00
       99    3  0.53424E+01 -0.24785E+01  0.31416E+01  0.20122E+00  0.11623E-02  0.61185E+06  0.99422E+00
      100    3  0.76686E+01 -0.29409E+01  0.31416E+01  0.14430E+00  0.67677E-04  0.44607E+05  0.99953E+00
      101    3  0.80767E+01 -0.21220E+01  0.31416E+01  0.15518E+00  0.41130E-02  0.32740E+07  0.97350E+00
      102    3  0.92851E+01 -0.23427E+01  0.31416E+01  0.15926E+00  0.22695E-01  0.15382E+08  0.85750E+00
      103    3  0.92987E+01 -0.23720E+01  0.31416E+01  0.13691E+00  0.45263E-03  0.30233E+06  0.99669E+00
      104    3  0.93782E+01 -0.25580E+01  0.31416E+01  0.13477E+00  0.19232E-02  0.12182E+07  0.98573E+00
      105    3  0.94025E+01 -0.26194E+01  0.31416E+01  0.13098E+00  0.84897E-02  0.53599E+07  0.93518E+00
      106    3  0.94341E+01 -0.27067E+01  0.31416E+01  0.11927E+00  0.21496E-02  0.13645E+07  0.98198E+00
      107    3  0.97635E+01  0.28893E+01  0.00000E+00  0.30509E-01  0.88041E-04  0.20784E+06  0.99711E+00
      108    3  0.10119E+02 -0.31035E+01  0.31416E+01  0.85138E-01  0.10569E-02  0.87769E+06  0.98759E+00
      109    3  0.10289E+02 -0.26607E+01  0.31416E+01  0.10947E+00  0.10373E-01  0.70114E+07  0.90524E+00
      110    3  0.10370E+02 -0.24343E+01  0.31416E+01  0.10097E+00  0.22636E-03  0.16096E+06  0.99776E+00
      111    3  0.10555E+02 -0.20462E+01  0.31416E+01  0.88798E-01  0.52071E-04  0.50721E+05  0.99941E+00
      112    3  0.10598E+02 -0.19821E+01  0.31416E+01  0.83830E-01  0.27532E-03  0.29565E+06  0.99672E+00
      113    3  0.10625E+02 -0.19467E+01  0.31416E+01  0.80276E-01  0.12137E-02  0.13890E+07  0.98488E+00
      114    3  0.14864E+02 -0.31111E+01  0.31416E+01  0.17514E-01  0.23504E-03  0.83028E+06  0.98658E+00
      115    3  0.16839E+02 -0.23677E+01  0.31416E+01  0.53432E-01  0.10549E-04  0.14048E+05  0.99980E+00
      116    3  0.17781E+02 -0.26111E+01  0.31416E+01  0.43443E-01  0.22069E-02  0.33282E+07  0.94920E+00
      117    3  0.20457E+02 -0.23047E+01  0.31416E+01  0.28444E-01  0.14132E-03  0.34463E+06  0.99503E+00
      118    3  0.23873E+02 -0.23574E+01  0.31416E+01  0.16994E-01  0.22321E-03  0.88633E+06  0.98686E+00
      119    3  0.29647E+02 -0.24216E+01  0.31416E+01  0.49852E-02  0.70358E-05  0.91635E+05  0.99859E+00
      120    4  0.12849E+00 -0.30894E+01  0.31416E+01  0.14110E+00  0.32517E-03  0.35353E+06  0.99770E+00
      121    4  0.41311E+00 -0.26827E+01  0.31416E+01  0.34606E+00  0.51133E-01  0.23832E+08  0.85224E+00
      122    4  0.47723E+00 -0.25506E+01  0.31416E+01  0.30691E+00  0.18687E-03  0.86720E+05  0.99939E+00
      123    4  0.22682E+01 -0.31072E+01  0.31416E+01  0.14890E+00  0.79358E-02  0.69448E+07  0.94670E+00
      124    4  0.26018E+01 -0.31042E+01  0.31416E+01  0.14209E+00  0.20068E-02  0.17424E+07  0.98588E+00
      125    4  0.28045E+01 -0.27413E+01  0.31416E+01  0.25456E+00  0.13432E-04  0.66794E+04  0.99995E+00
      126    4  0.28414E+01 -0.26628E+01  0.31416E+01  0.26546E+00  0.55835E-01  0.27096E+08  0.78966E+00
      127    4  0.28622E+01 -0.26067E+01  0.31416E+01  0.21335E+00  0.47715E-01  0.23084E+08  0.77635E+00
      128    4  0.29133E+01 -0.24375E+01  0.31416E+01  0.17002E+00  0.31824E-04  0.15834E+05  0.99981E+00
      129    4  0.44674E+01 -0.17336E+01  0.31416E+01  0.13245E+00  0.80718E-03  0.78164E+06  0.99391E+00
      130    4  0.55174E+01  0.30366E+01  0.00000E+00  0.97892E-01  0.22442E-03  0.17027E+06  0.99771E+00
      131    4  0.56432E+01 -0.28836E+01  0.31416E+01  0.13724E+00  0.13495E-01  0.73887E+07  0.90167E+00
      132    4  0.57267E+01 -0.25828E+01  0.31416E+01  0.13689E+00  0.13461E-03  0.70918E+05  0.99902E+00
      133    4  0.57351E+01 -0.25533E+01  0.31416E+01  0.13759E+00  0.78668E-02  0.41554E+07  0.94282E+00
      134    4  0.79872E+01 -0.28053E+01  0.31416E+01  0.10873E+00  0.50076E-02  0.29738E+07  0.95395E+00
      135    4  0.80425E+01 -0.30013E+01  0.31416E+01  0.92052E-01  0.15495E-02  0.10128E+07  0.98317E+00
      136    4  0.94478E+01 -0.14812E+01  0.31416E+01  0.53804E-01  0.48909E-03  0.11753E+07  0.99091E+00
      137    4  0.10154E+02 -0.14515E+01  0.31416E+01  0.42166E-01  0.72465E-03  0.22757E+07  0.98281E+00
      138    4  0.10987E+02 -0.26925E+01  0.31416E+01  0.88370E-01  0.12736E-02  0.86940E+06  0.98559E+00
      139    4  0.11018E+02 -0.27959E+01  0.31416E+01  0.82409E-01  0.40806E-03  0.28832E+06  0.99505E+00
      140    4  0.11517E+02  0.30424E+01  0.00000E+00  0.45715E-01  0.43661E-02  0.53831E+07  0.90449E+00
      141    4  0.12379E+02 -0.15040E+01  0.31416E+01  0.49309E-01  0.38069E-03  0.84144E+06  0.99228E+00
      142    4  0.12468E+02 -0.14604E+01  0.31416E+01  0.40650E-01  0.20959E-02  0.58485E+07  0.94844E+00
      143    4  0.13912E+02 -0.21541E+01  0.31416E+01  0.69228E-01  0.20119E-04  0.17939E+05  0.99971E+00
      144    4  0.14050E+02 -0.25403E+01  0.31416E+01  0.63330E-01  0.45624E-02  0.37785E+07  0.92796E+00
      145    4  0.14209E+02 -0.30478E+01  0.31416E+01  0.40563E-01  0.11905E-02  0.13060E+07  0.97065E+00
      146    4  0.14823E+02 -0.25801E+01  0.31416E+01  0.52301E-01  0.50111E-03  0.44728E+06  0.99042E+00
      147    4  0.14844E+02 -0.25116E+01  0.31416E+01  0.52910E-01  0.47530E-03  0.42417E+06  0.99102E+00
      148    4  0.14899E+02 -0.23454E+01  0.31416E+01  0.54280E-01  0.10071E-02  0.92368E+06  0.98145E+00
      149    4  0.15131E+02 -0.18302E+01  0.31416E+01  0.50233E-01  0.17528E-03  0.23059E+06  0.99651E+00
      150    4  0.15192E+02 -0.17447E+01  0.31416E+01  0.47524E-01  0.19557E-02  0.29029E+07  0.95885E+00
      151    4  0.15290E+02 -0.16324E+01  0.31416E+01  0.40926E-01  0.13456E-02  0.24573E+07  0.96712E+00
      152    4  0.15795E+02 -0.13783E+01  0.31416E+01  0.11464E-01  0.18690E-03  0.15468E+07  0.98370E+00
      153    4  0.18054E+02 -0.22731E+01  0.31416E+01  0.38073E-01  0.81216E-04  0.97828E+05  0.99787E+00
      154    4  0.22525E+02 -0.19612E+01  0.31416E+01  0.23198E-01  0.20330E-04  0.47814E+05  0.99912E+00
      155    4  0.25381E+02 -0.21775E+01  0.31416E+01  0.16453E-01  0.52212E-03  0.15210E+07  0.96827E+00
      156    4  0.25465E+02 -0.22612E+01  0.31416E+01  0.15014E-01  0.20459E-04  0.60664E+05  0.99864E+00
      157    4  0.26400E+02 -0.22653E+01  0.31416E+01  0.13022E-01  0.17555E-03  0.59822E+06  0.98652E+00
      158    4  0.26948E+02 -0.19175E+01  0.31416E+01  0.67078E-02  0.23084E-04  0.18440E+06  0.99656E+00
      159    4  0.27113E+02 -0.18814E+01  0.31416E+01  0.28505E-02  0.13452E-04  0.25861E+06  0.99528E+00
      160    4  0.34221E+02 -0.22083E+01  0.31416E+01  0.28093E-02  0.52343E-05  0.83174E+05  0.99814E+00
      161    5  0.12108E+00 -0.30952E+01  0.31416E+01  0.13337E+00  0.14371E-01  0.16528E+08  0.89224E+00
      162    5  0.21537E+00 -0.29875E+01  0.31416E+01  0.20080E+00  0.66836E-04  0.45799E+05  0.99967E+00
      163    5  0.24811E+00 -0.29384E+01  0.31416E+01  0.22534E+00  0.69934E-03  0.42876E+06  0.99690E+00
      164    5  0.26103E+00 -0.29176E+01  0.31416E+01  0.23368E+00  0.99392E-02  0.58711E+07  0.95747E+00
      165    5  0.26927E+00 -0.29034E+01  0.31416E+01  0.22906E+00  0.35126E-01  0.20301E+08  0.84665E+00
      166    5  0.42468E+00 -0.25514E+01  0.31416E+01  0.25206E+00  0.48097E-01  0.23033E+08  0.80918E+00
      167    5  0.44248E+00 -0.25011E+01  0.31416E+01  0.20661E+00  0.11829E-01  0.56821E+07  0.94275E+00
      168    5  0.70590E+00 -0.19088E+01  0.31416E+01  0.18333E+00  0.16514E-02  0.11405E+07  0.99099E+00
      169    5  0.88432E+00 -0.16979E+01  0.31416E+01  0.14531E+00  0.23433E-02  0.23912E+07  0.98387E+00
      170    5  0.23834E+01 -0.24492E+01  0.31416E+01  0.18986E+00  0.79889E-03  0.39085E+06  0.99579E+00
      171    5  0.27007E+01  0.29610E+01  0.00000E+00  0.82339E-01  0.16319E-03  0.16354E+06  0.99802E+00
      172    5  0.27827E+01  0.28655E+01  0.00000E+00  0.37008E-01  0.15181E-02  0.34155E+07  0.95898E+00
      173    5  0.30651E+01  0.31119E+01  0.00000E+00  0.11199E+00  0.20567E-02  0.14389E+07  0.98163E+00
      174    5  0.33003E+01 -0.24453E+01  0.31416E+01  0.17316E+00  0.99900E-03  0.50205E+06  0.99423E+00
      175    5  0.35968E+01 -0.18054E+01  0.31416E+01  0.15503E+00  0.12068E-01  0.96575E+07  0.92216E+00
      176    5  0.64596E+01 -0.20016E+01  0.31416E+01  0.14342E+00  0.18451E-01  0.12796E+08  0.87135E+00
      177    5  0.69686E+01 -0.14690E+01  0.31416E+01  0.53747E-01  0.32571E-03  0.82878E+06  0.99394E+00
      178    5  0.83255E+01 -0.25386E+01  0.31416E+01  0.11966E+00  0.80880E-02  0.45263E+07  0.93241E+00
      179    5  0.83859E+01 -0.27781E+01  0.31416E+01  0.10532E+00  0.11512E-03  0.64334E+05  0.99891E+00
      180    5  0.84072E+01 -0.28647E+01  0.31416E+01  0.10211E+00  0.47259E-02  0.26833E+07  0.95372E+00
      181    5  0.10123E+02 -0.14102E+01  0.31416E+01  0.20358E-01  0.26334E-04  0.16705E+06  0.99871E+00
      182    5  0.11044E+02 -0.17953E+01  0.31416E+01  0.85655E-01  0.18043E-02  0.18666E+07  0.97894E+00
      183    5  0.12494E+02 -0.19143E+01  0.31416E+01  0.76496E-01  0.73669E-02  0.76412E+07  0.90369E+00
      184    5  0.14142E+02 -0.22780E+01  0.31416E+01  0.69410E-01  0.64521E-04  0.54011E+05  0.99907E+00
      185    5  0.14221E+02 -0.25153E+01  0.31416E+01  0.67375E-01  0.30641E-03  0.24059E+06  0.99545E+00
      186    5  0.14434E+02  0.30900E+01  0.00000E+00  0.44349E-01  0.11863E-02  0.12759E+07  0.97325E+00
      187    5  0.15039E+02 -0.28178E+01  0.31416E+01  0.55108E-01  0.14889E-03  0.12868E+06  0.99730E+00
      188    5  0.15094E+02 -0.26383E+01  0.31416E+01  0.58215E-01  0.69182E-02  0.58616E+07  0.88116E+00
      189    5  0.15107E+02 -0.25912E+01  0.31416E+01  0.51757E-01  0.11112E-02  0.94502E+06  0.97853E+00
      190    5  0.15355E+02 -0.19174E+01  0.31416E+01  0.47741E-01  0.14391E-04  0.17953E+05  0.99970E+00
      191    5  0.16184E+02 -0.14412E+01  0.31416E+01  0.33978E-02  0.11295E-04  0.30447E+06  0.99668E+00
      192    5  0.17025E+02 -0.20950E+01  0.31416E+01  0.45620E-01  0.21661E-03  0.25154E+06  0.99525E+00
      193    5  0.18561E+02 -0.17037E+01  0.31416E+01  0.23892E-01  0.93859E-04  0.27445E+06  0.99607E+00
      194    5  0.20665E+02 -0.27344E+01  0.31416E+01  0.24470E-01  0.15612E-04  0.26211E+05  0.99936E+00
      195    5  0.20708E+02 -0.26502E+01  0.31416E+01  0.26381E-01  0.52511E-04  0.83316E+05  0.99801E+00
      196    5  0.21405E+02 -0.17767E+01  0.31416E+01  0.12713E-01  0.19528E-04  0.10024E+06  0.99846E+00
      197    5  0.22870E+02 -0.27867E+01  0.31416E+01  0.86013E-02  0.13891E-03  0.65415E+06  0.98385E+00
      198    5  0.24897E+02 -0.21277E+01  0.31416E+01  0.16873E-01  0.92471E-05  0.27685E+05  0.99945E+00
      199    6  0.12201E+00 -0.30945E+01  0.31416E+01  0.13433E+00  0.67167E-01  0.76692E+08  0.50000E+00
      200    6  0.36005E+00 -0.24935E+01  0.31416E+01  0.16143E+00  0.44874E-03  0.23712E+06  0.99722E+00
      201    6  0.49682E+00 -0.21214E+01  0.31416E+01  0.17984E+00  0.51136E-03  0.28538E+06  0.99716E+00
      202    6  0.25361E+01 -0.16411E+01  0.31416E+01  0.16193E+00  0.55444E-04  0.48770E+05  0.99966E+00
      203    6  0.32547E+01 -0.31361E+01  0.31416E+01  0.37285E-01  0.13910E-04  0.28427E+05  0.99963E+00
      204    6  0.37306E+01 -0.23533E+01  0.31416E+01  0.16457E+00  0.16022E-01  0.86985E+07  0.90264E+00
      205    6  0.38723E+01 -0.19810E+01  0.31416E+01  0.15776E+00  0.35650E-01  0.22215E+08  0.77401E+00
      206    6  0.39926E+01 -0.17077E+01  0.31416E+01  0.11882E+00  0.32324E-03  0.25477E+06  0.99728E+00
      207    6  0.44372E+01 -0.12765E+01  0.31416E+01  0.81780E-01  0.32362E-02  0.59163E+07  0.96043E+00
      208    6  0.60284E+01 -0.12786E+01  0.31416E+01  0.78032E-01  0.66648E-02  0.12230E+08  0.91459E+00
      209    6  0.65176E+01 -0.19220E+01  0.31416E+01  0.10308E+00  0.13199E-01  0.88824E+07  0.87195E+00
      210    6  0.75661E+01 -0.30834E+01  0.31416E+01  0.77393E-01  0.18766E-02  0.98651E+06  0.97575E+00
      211    6  0.76736E+01 -0.24206E+01  0.31416E+01  0.83451E-01  0.84156E-02  0.45685E+07  0.89915E+00
      212    6  0.97417E+01 -0.10203E+01  0.31416E+01  0.22865E-01  0.52947E-04  0.34635E+06  0.99768E+00
      213    6  0.10420E+02 -0.12527E+01  0.31416E+01  0.56703E-01  0.72972E-03  0.13327E+07  0.98713E+00
      214    6  0.10827E+02 -0.18926E+01  0.31416E+01  0.70498E-01  0.21812E-02  0.16513E+07  0.96906E+00
      215    6  0.10982E+02 -0.26745E+01  0.31416E+01  0.65163E-01  0.10655E-02  0.58812E+06  0.98365E+00
      216    6  0.11016E+02 -0.29122E+01  0.31416E+01  0.61675E-01  0.73817E-05  0.40607E+04  0.99988E+00
      217    6  0.12414E+02 -0.13837E+01  0.31416E+01  0.52468E-01  0.11015E-02  0.17272E+07  0.97901E+00
      218    6  0.12487E+02 -0.13152E+01  0.31416E+01  0.48187E-01  0.32788E-03  0.59700E+06  0.99320E+00
      219    6  0.16842E+02 -0.12390E+01  0.31416E+01  0.28216E-01  0.39761E-04  0.13608E+06  0.99859E+00
      220    6  0.18031E+02 -0.12097E+01  0.31416E+01  0.24020E-01  0.15003E-04  0.62802E+05  0.99938E+00
      221    6  0.18495E+02 -0.15016E+01  0.31416E+01  0.41740E-01  0.26884E-04  0.44966E+05  0.99936E+00
      222    6  0.18926E+02 -0.26703E+01  0.31416E+01  0.43014E-01  0.63593E-03  0.50775E+06  0.98521E+00
      223    6  0.19981E+02 -0.18659E+01  0.31416E+01  0.40043E-01  0.14816E-02  0.18341E+07  0.96300E+00
      224    6  0.22332E+02 -0.24782E+01  0.31416E+01  0.33180E-01  0.43303E-03  0.44978E+06  0.98695E+00
