  -2.4295338070251E+01   2.5203258159323E-02   1.2770163150047E+01   1.5482951377594E+07   1.2743214692956E+07   1.2743214692956E+06   1.6161798664712E+04  -3.1410734062310E+00  -2.3561944901922E+00
  -2.2327266231577E+01   2.1517557393167E-02   1.7437807737271E+01   2.1004445294163E+07   6.5479686732714E+04   2.6191874693085E+04   2.5561061209257E+04   3.1344180833150E+00   7.8539816339744E-01
  -2.1625439105389E+01   2.2894876545493E-02   1.5397620588650E+01   1.8524531755570E+07   7.7408240390627E+06   7.7408240390627E+05   2.1179805509847E+04   3.1332292098833E+00   7.8539816339744E-01
  -2.0408401062016E+01   3.7015320690102E-02   5.8664403630998E+00   6.9593940751153E+06   7.1670938537323E+06   7.1670938537323E+05   4.9012901625586E+03  -3.1257504754213E+00  -2.3561944901923E+00
  -1.9598820786782E+01   1.2662224634930E-02   4.9586011616756E+01   5.8015254176705E+07   4.9348802935461E+07   4.9348802935461E+06   1.1813924731153E+05   3.1401150091709E+00   7.8539816339741E-01
  -1.9066008453064E+01   1.5976891673411E-02   3.0894815200333E+01   3.5507609203571E+07   2.5118744395254E+07   2.5118744395254E+06   5.6843672984084E+04   3.1208914248320E+00   7.8539816339745E-01
  -1.8674765077905E+01   2.5121116781094E-02   1.2518349920885E+01   1.4365604061534E+07   1.8073560069733E+07   1.8073560069733E+06   1.4651858994150E+04   3.1179615854996E+00   7.8539816339745E-01
  -1.8233456485173E+01   1.1226151125911E-02   6.2210236925779E+01   7.0412170425428E+07   3.1007281988350E+07   3.1007281988350E+06   1.5948626216719E+05   3.1323483916967E+00   7.8539816339744E-01
  -1.8156930937167E+01   1.0746056379759E-02   6.7552568734448E+01   7.6042055801089E+07   2.1031680273725E+07   2.1031680273725E+06   1.7903075406562E+05   3.1364274345739E+00   7.8539816339744E-01
  -1.7763896935916E+01   1.0518291725113E-02   6.9421652165929E+01   7.5581659197211E+07   3.6256665621787E+06   3.6256665621787E+05   1.7899437657940E+05  -3.1233490408838E+00  -2.3561944901923E+00
  -1.7742739119475E+01   1.0600633092047E-02   6.8189792274103E+01   7.4124364941874E+07   1.4861572334404E+07   1.4861572334404E+06   1.7377806800701E+05  -3.1221448897985E+00  -2.3561944901923E+00
  -1.7550585976152E+01   1.2225308042744E-02   5.0979458662821E+01   5.4821925350611E+07   3.8555358094103E+06   3.8555358094103E+05   1.1081335986174E+05  -3.1125422165968E+00  -2.3561944901923E+00
  -1.6606583206899E+01   8.8636382227421E-03   9.5250829819175E+01   9.8351842213312E+07   3.9259425024557E+06   3.9259425024557E+05   2.6930604200817E+05  -3.1323935140028E+00  -2.3561944901923E+00
  -1.6554188724366E+01   8.6533556654018E-03   9.9466704241659E+01   1.0188990666495E+08   1.0328646470328E+08   1.0328646470328E+07   2.8443055931517E+05  -3.1367706368192E+00  -2.3561944901923E+00
  -1.6494356879447E+01   8.4793035695796E-03   1.0300881368763E+02   1.0449698564183E+08   3.9449696349711E+06   3.9449696349711E+05   2.9602005895326E+05   3.1411984190243E+00   7.8539816339729E-01
  -1.6377042617433E+01   8.3289444472712E-03   1.0571541844063E+02   1.0511689801305E+08   6.4664767904404E+05   2.5865907161762E+05   3.0018130654111E+05   3.1305557689782E+00   7.8539816339744E-01
  -1.6343728302342E+01   8.3307949242837E-03   1.0541220631638E+02   1.0422233713066E+08   9.8990648357169E+07   9.8990648357169E+06   2.9683900244678E+05   3.1274955739965E+00   7.8539816339744E-01
  -1.6318716509384E+01   8.3439992550396E-03   1.0486548931786E+02   1.0324755424994E+08   5.2408007282989E+07   5.2408007282989E+06   2.9300121796007E+05   3.1252030143853E+00   7.8539816339744E-01
  -1.6166023561052E+01   8.6924854434542E-03   9.5568803298840E+01   9.1936017211623E+07   4.7141244876293E+06   4.7141244876293E+05   2.4770148720292E+05   3.1116771599342E+00   7.8539816339745E-01
  -1.5449635447568E+01   1.1897895085987E-02   5.0194874394004E+01   4.6860240054373E+07   2.7946037283513E+06   2.7946037283513E+05   9.0764668217877E+04   3.0917494113996E+00   7.8539816339745E-01
  -1.5220865108813E+01   8.2580841681832E-03   1.0261622340910E+02   9.3601464110144E+07   5.6419436312087E+07   5.6419436312087E+06   2.5725319827179E+05   3.1079720772835E+00   7.8539816339745E-01
  -1.5059183358260E+01   7.3044269950060E-03   1.2950375574301E+02   1.1418311999534E+08   2.9353518967140E+07   2.9353518967140E+06   3.5031056119950E+05   3.1253750852331E+00   7.8539816339744E-01
  -1.4721153600644E+01   6.7893102589380E-03   1.4271167567053E+02   1.1428149321776E+08   6.6965210278267E+06   6.6965210278267E+05   3.5912354209409E+05  -3.1125326516839E+00  -2.3561944901923E+00
  -1.4707547045882E+01   6.8079603302742E-03   1.4184070044016E+02   1.1316362448168E+08   1.3726694510938E+08   1.3726694510938E+07   3.5441128426499E+05  -3.1106576391772E+00  -2.3561944901923E+00
  -1.4631953993114E+01   6.9435788114873E-03   1.3497485285689E+02   1.0562849185410E+08   1.0791790028511E+07   1.0791790028511E+06   3.2107028941513E+05  -3.1004481051154E+00  -2.3561944901923E+00
  -1.3849240818719E+01   8.9454729269853E-03   7.8953006339231E+01   5.8225770244108E+07   7.1400963194993E+06   7.1400963194993E+05   1.3337364740740E+05  -3.0680516831423E+00  -2.3561944901923E+00
  -1.3806725159019E+01   8.2423872048238E-03   9.2803483672892E+01   6.8107747433900E+07   1.8752187192773E+07   1.8752187192773E+06   1.6896494729236E+05  -3.0718192788930E+00  -2.3561944901923E+00
  -1.3798600875141E+01   8.1242838774997E-03   9.5397777394026E+01   6.9935146327810E+07   1.8125900865816E+08   1.8125900865816E+07   1.7579302644658E+05  -3.0726069728356E+00  -2.3561944901923E+00
  -1.3751933342149E+01   7.5530884552215E-03   1.0991581755710E+02   7.9986916802341E+07   7.8449819659059E+06   7.8449819659059E+05   2.1537065585139E+05  -3.0775444928478E+00  -2.3561944901923E+00
  -1.3659835191060E+01   6.7643251857312E-03   1.3625279158543E+02   9.7165503018785E+07   9.6344086483504E+06   9.6344086483504E+05   2.9044559780950E+05  -3.0892756454871E+00  -2.3561944901923E+00
  -1.3461908588053E+01   5.8002243273840E-03   1.7845898137376E+02   1.1888367048107E+08   1.4781086410304E+08   1.4781086410304E+07   3.9910596069497E+05  -3.1223372907992E+00  -2.3561944901923E+00
