   1.5197568389058E-05  -2.8110059213026E-15   0.0000000000000E+00  -1.5197483957888E-05   3.0000000000000E+02  -1.1097855051223E-07   0.0000000000000E+00  -2.9999833332870E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   2.7017589026831E-02  -2.1026399033547E-05   0.0000000000000E+00  -2.7017424203838E-02   3.0000040847170E+02  -6.9905822102416E-01   0.0000000000000E+00  -2.9999792732749E+02   3.0337147476625E-02   0.0000000000000E+00   0.0000000000000E+00
   4.4813969862147E-02  -9.5928967236337E-05   0.0000000000000E+00  -4.4813536118797E-02   3.0000308942260E+02  -1.9240686254299E+00   0.0000000000000E+00  -2.9999525266748E+02   5.0313421248939E-02   0.0000000000000E+00   0.0000000000000E+00
   5.9544908944830E-02  -2.2490583429829E-04   0.0000000000000E+00  -5.9543813956267E-02   3.0000960984033E+02  -3.3942749542215E+00   0.0000000000000E+00  -2.9998874127888E+02   6.6726192943536E-02   0.0000000000000E+00   0.0000000000000E+00
   7.2653767069819E-02  -4.0824346266922E-04   0.0000000000000E+00  -7.2651300531188E-02   3.0002124458493E+02  -5.0473671038256E+00   0.0000000000000E+00  -2.9997711794004E+02   8.1214834217876E-02   0.0000000000000E+00   0.0000000000000E+00
   8.4677989026429E-02  -6.4577108535464E-04   0.0000000000000E+00  -8.4673091352054E-02   3.0003908574826E+02  -6.8466888781802E+00   0.0000000000000E+00  -2.9995929028462E+02   9.4385978111336E-02   0.0000000000000E+00   0.0000000000000E+00
   9.5919978522942E-02  -9.3771619490241E-04   0.0000000000000E+00  -9.5911207676173E-02   3.0006414571791E+02  -8.7715312251404E+00   0.0000000000000E+00  -2.9993424576961E+02   1.0657420923103E-01   0.0000000000000E+00   0.0000000000000E+00
   1.0655314390561E-01  -1.2840484208446E-03   0.0000000000000E+00  -1.0653865193138E-01   3.0009733841987E+02  -1.0805579430344E+01   0.0000000000000E+00  -2.9990107032131E+02   1.1798810755571E-01   0.0000000000000E+00   0.0000000000000E+00
   1.1670132522706E-01  -1.6850504145829E-03   0.0000000000000E+00  -1.1667882967591E-01   3.0013954463098E+02  -1.2938179674562E+01   0.0000000000000E+00  -2.9985888307335E+02   1.2875452162479E-01   0.0000000000000E+00   0.0000000000000E+00
   1.2643768008767E-01  -2.1403528388376E-03   0.0000000000000E+00  -1.2640445672509E-01   3.0019152210215E+02  -1.5157736673922E+01   0.0000000000000E+00  -2.9980692613903E+02   1.3896251478136E-01   0.0000000000000E+00   0.0000000000000E+00
   1.3583821233396E-01  -2.6506970404770E-03   0.0000000000000E+00  -1.3579105045167E-01   3.0025410808222E+02  -1.7459860297973E+01   0.0000000000000E+00  -2.9974436224661E+02   1.4870141365591E-01   0.0000000000000E+00   0.0000000000000E+00
   1.4494810619403E-01  -3.2161733525600E-03   0.0000000000000E+00  -1.4488330256921E-01   3.0032803318099E+02  -1.9837905419648E+01   0.0000000000000E+00  -2.9967046071130E+02   1.5801146481706E-01   0.0000000000000E+00   0.0000000000000E+00
   1.5379960990240E-01  -3.8365891813208E-03   0.0000000000000E+00  -1.5371296282458E-01   3.0041395069463E+02  -2.2285158751574E+01   0.0000000000000E+00  -2.9958456814625E+02   1.6693430922987E-01   0.0000000000000E+00   0.0000000000000E+00
   1.6242277886038E-01  -4.5119978112119E-03   0.0000000000000E+00  -1.6230956734789E-01   3.0051250854086E+02  -2.4796808036585E+01   0.0000000000000E+00  -2.9948603657052E+02   1.7550347784739E-01   0.0000000000000E+00   0.0000000000000E+00
   1.7084566453017E-01  -5.2427504545426E-03   0.0000000000000E+00  -1.7070062121680E-01   3.0062436938299E+02  -2.7369652439590E+01   0.0000000000000E+00  -2.9937420328454E+02   1.8374971975174E-01   0.0000000000000E+00   0.0000000000000E+00
   1.7908600428697E-01  -6.0286856783863E-03   0.0000000000000E+00  -1.7890332329168E-01   3.0075009048088E+02  -2.9999093565055E+01   0.0000000000000E+00  -2.9924851095625E+02   1.9169302050808E-01   0.0000000000000E+00   0.0000000000000E+00
   1.8716469429390E-01  -6.8702235020295E-03   0.0000000000000E+00  -1.8693799143404E-01   3.0089029378995E+02  -3.2682889594425E+01   0.0000000000000E+00  -2.9910833760489E+02   1.9935991512016E-01   0.0000000000000E+00   0.0000000000000E+00
   1.9491341423862E-01  -7.7470394184769E-03   0.0000000000000E+00  -1.9463686698986E-01   2.7937546122189E+02  -3.2932111240649E+01   0.0000000000000E+00  -2.7742588989165E+02   1.9171554408788E-01   0.0000000000000E+00   0.0000000000000E+00
   2.0242875114768E-01  -8.6685880388182E-03   0.0000000000000E+00  -2.0209541116432E-01   2.7954037210684E+02  -3.5611112581117E+01   0.0000000000000E+00  -2.7726101113998E+02   1.9811331364085E-01   0.0000000000000E+00   0.0000000000000E+00
   2.0983169055066E-01  -9.6473032459483E-03   0.0000000000000E+00  -2.0943329195781E-01   2.7972116400817E+02  -3.8333579569471E+01   0.0000000000000E+00  -2.7708025240258E+02   2.0430696541383E-01   0.0000000000000E+00   0.0000000000000E+00
   2.1712777910998E-01  -1.0682760014681E-02   0.0000000000000E+00  -2.1665545404829E-01   2.7991822540442E+02  -4.1096137953302E+01   0.0000000000000E+00  -2.7688322513089E+02   2.1030254840210E-01   0.0000000000000E+00   0.0000000000000E+00
   2.2432993430093E-01  -1.1775711537897E-02   0.0000000000000E+00  -2.2377411978388E-01   2.8013214591615E+02  -4.3898697455531E+01   0.0000000000000E+00  -2.7666933971313E+02   2.1611196585591E-01   0.0000000000000E+00   0.0000000000000E+00
   2.3144684268203E-01  -1.2926541817152E-02   0.0000000000000E+00  -2.3079728828066E-01   2.8036343329867E+02  -4.6740111533804E+01   0.0000000000000E+00  -2.7643808837572E+02   2.2174328817219E-01   0.0000000000000E+00   0.0000000000000E+00
   2.3847950884958E-01  -1.4134465765193E-02   0.0000000000000E+00  -2.3772536528904E-01   2.8061233687355E+02  -4.9616503487853E+01   0.0000000000000E+00  -2.7618922170728E+02   2.2719839413065E-01   0.0000000000000E+00   0.0000000000000E+00
   2.4542895196906E-01  -1.5398594591110E-02   0.0000000000000E+00  -2.4455879001784E-01   2.8087904654771E+02  -5.2524140645913E+01   0.0000000000000E+00  -2.7592254971089E+02   2.3247933902084E-01   0.0000000000000E+00   0.0000000000000E+00
   2.5231427186935E-01  -1.6721510225985E-02   0.0000000000000E+00  -2.5131574870632E-01   2.8116447163663E+02  -5.5467237008596E+01   0.0000000000000E+00  -2.7563716318620E+02   2.3760163551547E-01   0.0000000000000E+00   0.0000000000000E+00
   2.5913244773942E-01  -1.8101861694003E-02   0.0000000000000E+00  -2.5799265904572E-01   2.8146867346478E+02  -5.8441020467823E+01   0.0000000000000E+00  -2.7533300068953E+02   2.4256384514285E-01   0.0000000000000E+00   0.0000000000000E+00
   2.6589125386398E-01  -1.9540411226485E-02   0.0000000000000E+00  -2.6459652353857E-01   2.8179214805831E+02  -6.1445530398315E+01   0.0000000000000E+00  -2.7500956619978E+02   2.4737249855034E-01   0.0000000000000E+00   0.0000000000000E+00
   2.7259120414750E-01  -2.1036477188711E-02   0.0000000000000E+00  -2.7112722971465E-01   2.8213505087100E+02  -6.4477814329527E+01   0.0000000000000E+00  -2.7466670418758E+02   2.5202880186486E-01   0.0000000000000E+00   0.0000000000000E+00
   2.7923632402859E-01  -2.2590137083521E-02   0.0000000000000E+00  -2.7758809445020E-01   2.8249768497068E+02  -6.7536630050877E+01   0.0000000000000E+00  -2.7430411155352E+02   2.5653644155129E-01   0.0000000000000E+00   0.0000000000000E+00
   2.8583403308125E-01  -2.4202389376379E-02   0.0000000000000E+00  -2.8398570574587E-01   2.8288055628476E+02  -7.0622518928379E+01   0.0000000000000E+00  -2.7392128238636E+02   2.6090120534204E-01   0.0000000000000E+00   0.0000000000000E+00
   2.9238811045157E-01  -2.5873509201772E-02   0.0000000000000E+00  -2.9032308059905E-01   2.8328399158749E+02  -7.3734549574553E+01   0.0000000000000E+00  -2.7351788988799E+02   2.6512620850719E-01   0.0000000000000E+00   0.0000000000000E+00
   2.9890565687541E-01  -2.7604747944571E-02   0.0000000000000E+00  -2.9660641261765E-01   2.8370854392565E+02  -7.6873552868968E+01   0.0000000000000E+00  -2.7309338103608E+02   2.6921650039599E-01   0.0000000000000E+00   0.0000000000000E+00
   3.0537669986298E-01  -2.9392771092357E-02   0.0000000000000E+00  -3.0282544946153E-01   2.8415361582671E+02  -8.0032199391659E+01   0.0000000000000E+00  -2.7264835309961E+02   2.7316649695088E-01   0.0000000000000E+00   0.0000000000000E+00
