  -2.2431968107595E+01   2.0252337573631E-02   1.9688442914503E+01   2.3729344117177E+07   1.0741644860579E+07   1.0741644860579E+06   3.0687045091959E+04   3.1359393452131E+00   7.8539816339744E-01
  -2.1625439105389E+01   2.2894876545493E-02   1.5397620588650E+01   1.8524531755570E+07   9.1677598683013E+05   9.1677598683013E+04   2.1179805509847E+04   3.1332292098833E+00   7.8539816339744E-01
  -2.1148801769383E+01   1.5662789455817E-02   3.2790904154036E+01   3.9221440055215E+07   5.8658668146908E+06   5.8658668146908E+05   6.5332435076565E+04  -3.1401131654166E+00  -2.3561944901923E+00
  -2.1039881273436E+01   1.5539748556165E-02   3.3287152339993E+01   3.9734483298967E+07   3.3856912701693E+06   3.3856912701693E+05   6.6660874905639E+04  -3.1372476084865E+00  -2.3561944901923E+00
  -2.0175012664210E+01   2.3914978290463E-02   1.4008370105037E+01   1.6613868087817E+07   2.6789417330668E+07   2.6789417330668E+06   1.8051411429828E+04  -3.1267147482061E+00  -2.3561944901923E+00
  -1.9598820786782E+01   1.2662224634930E-02   4.9586011616756E+01   5.8015254176705E+07   4.9670531498603E+07   4.9670531498603E+06   1.1813924731153E+05   3.1401150091709E+00   7.8539816339741E-01
  -1.9448078820116E+01   1.2564143238357E-02   5.0262126335362E+01   5.8433502462410E+07   1.0385964161767E+06   1.0385964161767E+05   1.1967914098979E+05   3.1340291404469E+00   7.8539816339744E-01
  -1.9435500074485E+01   1.2578745631600E-02   5.0105197278203E+01   5.8220689924141E+07   7.8934801600698E+06   7.8934801600698E+05   1.1900912645538E+05   3.1335227564295E+00   7.8539816339744E-01
  -1.9410269591101E+01   1.2629226123771E-02   4.9689200342182E+01   5.7677796117509E+07   2.3763547633511E+07   2.3763547633511E+06   1.1738975952729E+05   3.1325127998081E+00   7.8539816339744E-01
  -1.9320707047010E+01   1.2959623139324E-02   4.7118226371938E+01   5.4506119434788E+07   2.9301322543068E+05   1.1720529017227E+05   1.0794670218662E+05   3.1290274805331E+00   7.8539816339744E-01
  -1.8362456795068E+01   1.2482619007926E-02   5.0392178409601E+01   5.7444849463602E+07   1.2477616121760E+07   1.2477616121760E+06   1.1719329160038E+05   3.1263610765994E+00   7.8539816339744E-01
  -1.8255997897996E+01   1.1409785240275E-02   6.0382305749643E+01   6.8442099035251E+07   1.1152767150691E+08   1.1152767150691E+07   1.5293021244321E+05   3.1312152350796E+00   7.8539816339744E-01
  -1.7990170092297E+01   1.0237919204172E-02   7.3934932190707E+01   8.2064122821202E+07   3.4149724238485E+07   3.4149724238485E+06   2.0146402993687E+05  -3.1369780760388E+00  -2.3561944901923E+00
  -1.7826447891599E+01   1.0316227033847E-02   7.2254404032133E+01   7.9056975654530E+07   1.2256083536294E+07   1.2256083536294E+06   1.9112091649493E+05  -3.1270167653680E+00  -2.3561944901923E+00
  -1.7753339752567E+01   1.0557183349412E-02   6.8824132784728E+01   7.4872023618096E+07   8.0989250001776E+06   8.0989250001776E+05   1.7643762035134E+05  -3.1227455379858E+00  -2.3561944901923E+00
  -1.7444617543793E+01   1.4273791820386E-02   3.7351497556373E+01   4.0045552639690E+07   1.9320910975247E+06   1.9320910975247E+05   6.9244371431859E+04  -3.1086836299554E+00  -2.3561944901923E+00
  -1.6937623302984E+01   1.2353059522461E-02   4.9741884297064E+01   5.3021118344175E+07   3.4025812257067E+06   3.4025812257067E+05   1.0566434357359E+05  -3.1112596256276E+00  -2.3561944901923E+00
  -1.6368712734288E+01   8.3298831449312E-03   1.0568490859721E+02   1.0493687911845E+08   1.3321047458854E+07   1.3321047458854E+06   2.9961450697908E+05   3.1297905572903E+00   7.8539816339744E-01
  -1.6360388973295E+01   8.3237609926812E-03   1.0562430531724E+02   1.0472783514538E+08   1.3500568622778E+08   1.3500568622778E+07   2.9862653963101E+05   3.1290257897084E+00   7.8539816339744E-01
  -1.6352059097266E+01   8.3298760285402E-03   1.0553342257790E+02   1.0448957195868E+08   2.0412055551319E+08   2.0412055551319E+07   2.9790947741034E+05   3.1282605621911E+00   7.8539816339744E-01
  -1.6130892082337E+01   8.8477942458738E-03   9.2001952837742E+01   8.8108504085452E+07   1.6937279173942E+06   3.3874558347885E+05   2.3261231140575E+05   3.1087735664040E+00   7.8539816339745E-01
  -1.6058252367816E+01   9.2951541479920E-03   8.3011077986934E+01   7.8866009076402E+07   2.0282422319136E+07   2.0282422319136E+06   1.9736281141116E+05   3.1031533672561E+00   7.8539816339745E-01
  -1.6020308005863E+01   9.6139445870307E-03   7.7486825241780E+01   7.3365561538332E+07   2.3651945003631E+06   2.3651945003631E+05   1.7725746605305E+05   3.1004626016412E+00   7.8539816339745E-01
  -1.5298148367278E+01   9.0477985690143E-03   8.6354058790547E+01   7.9641396464098E+07   1.9960405758402E+07   1.9960405758402E+06   2.0181217054006E+05   3.1012844385489E+00   7.8539816339745E-01
  -1.5280370782628E+01   8.8387302202122E-03   9.0254504883228E+01   8.3053259616149E+07   3.0060449099914E+06   3.0060449099914E+05   2.1488111904672E+05   3.1027192541044E+00   7.8539816339745E-01
  -1.5254392018897E+01   8.5681783165334E-03   9.5788430121633E+01   8.7830038309307E+07   6.5732012424373E+05   2.6292804969749E+05   2.3379080837534E+05   3.1049286654453E+00   7.8539816339745E-01
  -1.4693910280216E+01   6.8223240028651E-03   1.4085545137135E+02   1.1196796926805E+08   2.6821357192541E+07   2.6821357192541E+06   3.4896559445317E+05  -3.1087874772597E+00  -2.3561944901923E+00
  -1.4568534233715E+01   7.1447737565400E-03   1.2661403950507E+02   9.7699381009823E+07   1.5606093844129E+08   1.5606093844129E+07   2.8664539334984E+05  -3.0922957421146E+00  -2.3561944901923E+00
  -1.4425421917118E+01   8.0070250697020E-03   9.9602279031758E+01   7.5091438520988E+07   5.9652710734725E+06   5.9652710734725E+05   1.9422883119724E+05  -3.0761556222855E+00  -2.3561944901923E+00
  -1.4392619869784E+01   8.3254108662913E-03   9.1963368373309E+01   6.9085337109777E+07   8.0325816511929E+06   8.0325816511929E+05   1.7154941251807E+05  -3.0730344583051E+00  -2.3561944901923E+00
  -1.4349481176787E+01   8.8510814549103E-03   8.1191281357257E+01   6.0765405527800E+07   8.9057827453491E+06   8.9057827453491E+05   1.4162663680011E+05  -3.0693238941657E+00  -2.3561944901923E+00
  -1.4331377605134E+01   9.1218912727200E-03   7.6442298146858E+01   5.7138956029919E+07   3.4061968868805E+07   3.4061968868805E+06   1.2922119005511E+05  -3.0679087435635E+00  -2.3561944901923E+00
  -1.4124025608964E+01   2.0242504443921E-02   1.5517548939008E+01   1.1540673893697E+07   3.4969295169020E+06   3.4969295169020E+05   1.1757130665475E+04  -3.0585421007410E+00  -2.3561944901923E+00
  -1.4000733033274E+01   1.5393045368555E-02   2.6782473753139E+01   1.9908012808417E+07   9.2101131938386E+06   9.2101131938386E+05   2.6618645802865E+04  -3.0596009793521E+00  -2.3561944901923E+00
  -1.3823326222942E+01   8.4980955490899E-03   8.7447894005486E+01   6.4310220730218E+07   3.7089413817042E+05   1.4835765526817E+05   1.5500074067036E+05  -3.0702769856940E+00  -2.3561944901923E+00
  -1.3774853671608E+01   7.8161391841398E-03   1.0287030596361E+02   7.5148694202725E+07   5.4992290145651E+06   5.4992290145651E+05   1.9596863296064E+05  -3.0750322201352E+00  -2.3561944901923E+00
  -1.3715257068177E+01   7.2056629744672E-03   1.2080695380277E+02   8.7287427652515E+07   1.2662426306890E+06   1.2662426306890E+05   2.4643386162027E+05  -3.0819076990588E+00  -2.3561944901923E+00
  -1.3708141176695E+01   7.1158914814653E-03   1.2286572887821E+02   8.8639627186884E+07   2.7358611119999E+07   2.7358611119999E+06   2.5134532226929E+05  -3.0828022636503E+00  -2.3561944901923E+00
  -1.3701081324674E+01   7.0598520212926E-03   1.2488365262361E+02   8.9955039593433E+07   3.8256301858779E+06   3.8256301858779E+05   2.5722282180262E+05  -3.0837049685961E+00  -2.3561944901923E+00
  -1.3582038474133E+01   6.2835382417887E-03   1.5550334088468E+02   1.0836447926440E+08   3.0562814938271E+07   3.0562814938271E+06   3.4341063726433E+05  -3.1010965792246E+00  -2.3561944901923E+00
  -1.3485219782664E+01   5.8764238019116E-03   1.7471812284376E+02   1.1750223855681E+08   6.1351981081141E+07   6.1351981081141E+06   3.9127311983306E+05  -3.1179629802302E+00  -2.3561944901923E+00
  -1.3416100688803E+01   5.6733549468753E-03   1.8472476851666E+02   1.2068492169481E+08   3.7930311789673E+06   3.7930311789673E+05   4.1020496069540E+05  -3.1312389528870E+00  -2.3561944901923E+00
  -1.3371177794879E+01   5.5739280405049E-03   1.8940896397255E+02   1.2131012637074E+08   5.0927963222338E+07   5.0927963222338E+06   4.1537633485018E+05  -3.1403137548066E+00  -2.3561944901923E+00
  -1.3365612690075E+01   5.5651048041767E-03   1.8988512354336E+02   1.2131146618775E+08   3.6656368291172E+07   3.6656368291172E+06   4.1576597896938E+05  -3.1414587134620E+00  -2.3561944901919E+00
  -1.3337934767846E+01   5.5167328526693E-03   1.9190562894963E+02   1.2107798991617E+08   8.7045688512861E+07   8.7045688512861E+06   4.1573604319919E+05   3.1359727898030E+00   7.8539816339744E-01
  -1.3304990129141E+01   5.4727981551288E-03   1.9354231959438E+02   1.2029524607227E+08   4.0799600892891E+07   4.0799600892891E+06   4.1325360058729E+05   3.1290119596434E+00   7.8539816339744E-01
  -1.3294060102971E+01   5.4647286077696E-03   1.9389796175346E+02   1.1991902735160E+08   1.6978346539110E+07   1.6978346539110E+06   4.1210961607107E+05   3.1266801416157E+00   7.8539816339744E-01
  -1.3009047648570E+01   5.6789536937032E-03   1.6949903243995E+02   9.3620723492029E+07   2.8384080303020E+07   2.8384080303020E+06   2.9227411384116E+05   3.0660952872277E+00   7.8539816339745E-01
  -1.2980387398627E+01   5.7700479194374E-03   1.6354081938074E+02   8.9588301319071E+07   7.7557014878702E+06   7.7557014878702E+05   2.7418247968904E+05   3.0605044735460E+00   7.8539816339745E-01
  -1.2785727273392E+01   7.0204231852671E-03   1.0847327366933E+02   5.7309191982469E+07   9.3985700765938E+06   9.3985700765938E+05   1.4154454372391E+05   3.0286601226529E+00   7.8539816339745E-01
  -1.2756808018556E+01   7.3675742076276E-03   9.8411952308657E+01   5.1858059400416E+07   3.6511610625359E+07   3.6511610625359E+06   1.2194708843434E+05   3.0250890158439E+00   7.8539816339745E-01
  -1.2710218425297E+01   8.0971370504450E-03   8.1385805297963E+01   4.2759210222038E+07   6.2593543328435E+06   6.2593543328435E+05   9.1388729302824E+04   3.0200930661760E+00   7.8539816339745E-01
